video_id,total_views,total_likes,total_comments,comments_disabled,ratings_disabled
Y-iFgDK_D5s,4253449,146588,14933,False,False
T4FAg5A4wQk,4244395,245110,17119,False,False
CahQhevkcCM,4227252,100981,9177,False,False
MIQKlHSD89E,4218040,118478,6892,False,False
p-GN8WXoiX4,4216618,122986,17759,False,False
_7985zBEM3o,4209089,172661,13851,False,False
4iRJDDjejCI,4203879,95218,8633,False,False
QpyHrQYeoIE,4203581,91331,10125,False,False
3ChgRbqGi-E,4188327,155328,4647,False,False
sxxJug2Ob_A,4184160,175935,12073,False,False
eIp7PYuAu0k,4174131,60869,2591,False,False
pj6k-EFxqAI,4165797,153380,5206,False,False
tugFFhML7VY,4159065,337616,32309,False,False
XcSMdhfKga4,4149544,48299,4406,False,False
pMpQABKlC-I,4147252,243307,22917,False,False
LqU9CdPs6ek,4134994,170593,11661,False,False
E0cbWdlQg_8,4126161,54797,4451,False,False
tGRzz0oqgUE,4121390,105303,8359,False,False
TudhYwBrgYg,4116870,96499,8172,False,False
jLM2ibaRbrk,4110136,293974,24356,False,False
ggIzq8JUK44,4100981,102822,3960,False,False
ahSKGi_21xg,4096699,53194,3240,False,False
OQkfDJ2zVNo,4089878,63682,33355,False,False
pypRKeF3u6A,4082949,8643,718,False,False
wIimU5-UEPc,4080130,111118,5991,False,False
XbxRqlHtKUE,4050988,64643,7589,False,False
515lLZS082U,4046720,68563,3700,False,False
T8lWjQRhQXY,4046025,161761,12824,False,False
fDRrqJU4-Tk,4043273,87106,13848,False,False
psnbQ_sF-yE,4030247,151414,8236,False,False
0v-6AylRH68,4029821,138170,10809,False,False
fC8gutkCu1c,4029646,188935,10561,False,False
34cHO5_LX9g,4026262,10543,1044,False,False
wRNYoWFjmEc,4024771,178944,8219,False,False
tN_8CwE8ULI,4023614,120834,7533,False,False
yc-iu4MjK1g,4022934,68202,5499,False,False
vAh7jTAkCKc,4012204,147484,9355,False,False
Xpv-sEKl1B4,4012186,82312,9481,False,False
pjTj-_55WZ8,4011561,97791,1761,False,False
kXIF2FQpgjM,4009915,38009,3928,False,False
CJzaYLc4pPY,4007147,191236,22696,False,False
9sRQQRiltrE,4005642,194147,21655,False,False
D18e8aU-UWs,4005064,121553,6789,False,False
ltzy5vRmN8Q,4003530,119341,20414,False,False
nranUeNkXpM,3999438,104009,8495,False,False
T2aJzwAeA9Y,3988000,44191,8995,False,False
mBrdEYW0Vno,3976296,172739,10518,False,False
f6Egj7ncOi8,3963050,326557,137991,False,False
BtvRaMPJWLs,3962616,219928,15198,False,False
BIQK4-9YFW0,3953945,110060,7273,False,False
FL9BbzUYXjA,3951217,115174,4153,False,False
mD4jp2HHu0g,3948004,207197,38569,False,False
rjLVCpE3kuw,3945913,21159,2894,False,False
gDPr8Na24QU,3944791,106103,6264,False,False
XcdLVKYsHHU,3935638,421533,34274,False,False
pisY6J2Ky6U,3933195,138687,8736,False,False
pOEzjT-SED0,3930664,104641,24078,False,False
aB-UKwO367s,3922298,129154,38382,False,False
hQW_9ws8OhA,3920987,75808,23616,False,False
nt00QzKuNVY,3916992,27409,1814,False,False
t4YAyT4ihIQ,3913682,129182,6408,False,False
KFaMZUarksA,3873702,149246,9939,False,False
aNvRdg1lR7c,3856726,6601,2142,False,False
LdhQzXHYLZ4,3848607,108396,15825,False,False
Uy7yJdq1yhg,3848577,137560,12479,False,False
f1xIeTCgoFk,3848009,166757,13175,False,False
e5D3O4yCmCg,3845880,4926,512,False,False
AP14dJZzKkA,3845553,133530,20114,False,False
DgOUdtUlL24,3842533,169168,4749,False,False
ys2x8oOK7wE,3832538,166173,12047,False,False
oLDbO545aKQ,3825440,196635,11203,False,False
jG1JY0rt2Os,3821846,177700,15815,False,False
hOulcmOHCIQ,3817594,33825,6281,False,False
QBL8IRJ5yHU,3811648,306473,52719,False,False
TZSVf-yD7N8,3810354,104944,3230,False,False
ItYOdWRo0JY,3798127,44277,12654,False,False
bAkEd8r7Nnw,3794124,106105,7663,False,False
hiBPUpCJ7MQ,3793527,53572,2170,False,False
kxMC7g_sKjw,3786691,43003,3883,False,False
l9jZFwwZQJs,3780194,130859,11067,False,False
aYnyMPc3LQ4,3770744,220891,71152,False,False
i_nLsG_asQg,3770674,36119,1722,False,False
inZzcTXYowY,3765264,406872,33840,False,False
p-OCfiglZRQ,3754719,67582,10055,False,False
shHTYg-rOAg,3749896,96921,2338,False,False
tN8o_E_f9FQ,3749838,27971,5314,False,False
lrWRy9BBp-c,3748683,93450,15108,False,False
2HboMs0vbsE,3747210,244559,13636,False,False
ZCNyOsPh2ng,3746583,40193,5248,False,False
8uBP6UL-jEU,3745968,50925,4846,False,False
lRj5d35ePvw,3742740,76756,8398,False,False
8nsWMmFYRqE,3742064,155330,7073,False,False
g5c1bk8weaQ,3741812,314872,12248,False,False
UaAHl_m_ybk,3738646,262753,31844,False,False
3iUfzN4RAB8,3713832,49006,9149,False,False
7LjC-nUPrNg,3708663,40325,7858,False,False
JDmse8M-3-Y,3695752,176013,25241,False,False
uwfIr6flLXk,3691273,88902,8060,False,False
HzILu6yyA20,3689210,1836,677,False,False
tCnbAAgfxH8,3687110,44409,6365,False,False
qgYvfE5PkQI,3682671,293664,17355,False,False
ogfYd705cRs,3680550,33273,0,True,False
jp9hK-jY6yY,3680540,216119,20544,False,False
aFuA50H9uek,3680427,66530,15937,False,False
UjtOGPJ0URM,3675806,170076,19119,False,False
CbWP9nvnRhw,3673170,212212,18529,False,False
D-pKeb6Wf4U,3662495,169521,12821,False,False
SWVtV59mczk,3659746,155591,39230,False,False
Y0KgYB3wIGo,3657659,56981,1633,False,False
PTQMog9u2Zo,3648476,47712,0,True,False
36QMyiRAv-Y,3647441,387156,108849,False,False
__4c1JCHvaQ,3645622,188490,20818,False,False
x_joMJBrT34,3644362,114540,18424,False,False
we5djgQwK9w,3644160,130698,19871,False,False
2aQykuIaJVI,3640120,182789,13004,False,False
TaVvm0r_gho,3638866,95251,19029,False,False
1QmPCVW6jOs,3633365,34995,4141,False,False
_KBc4B5JFoQ,3622209,117794,2785,False,False
IP4hs_wq5yE,3621505,48924,7104,False,False
sottGW1p5os,3621389,141681,8127,False,False
g30Rhk82rmg,3617347,75945,10393,False,False
2PH7dK6SLC8,3613243,77927,5607,False,False
OAGfx7eB3gA,3612568,107558,9618,False,False
A9YcrloL3oE,3611833,277570,37011,False,False
xNkLDa3_nnk,3611138,331469,43591,False,False
O8bszsJ0D7I,3607347,150360,8113,False,False
Biex1XR_mpo,3602906,54034,2586,False,False
D7sj7L1uLiw,3601697,112597,8345,False,False
bPNi_492aEQ,3598002,53461,2768,False,False
VGykknw9eCM,3577614,12318,1414,False,False
4nq0tT_SAD0,3564336,188129,15545,False,False
1j_k5WCFShQ,3561593,178659,7198,False,False
MEcc8e7WwXg,3558834,20263,4233,False,False
qXivpclxftM,3558563,221868,26660,False,False
CokyUUrx18w,3552320,77211,9872,False,False
ycuMyyqBWQY,3536070,169227,16897,False,False
sirrTXiPFmw,3525534,128111,33819,False,False
uA8GdJJqz_s,3523600,56317,32566,False,False
eFjFxgHedgM,3523564,55112,8393,False,False
uKkbfxTHJGI,3514734,98840,7603,False,False
UqItlHUSN-4,3513086,118784,11060,False,False
nx1R-eHSkfM,3511909,0,0,True,True
-7_ATlZ-zMc,3510260,28252,2379,False,False
OL4LNg-iyY4,3509938,123947,4436,False,False
2pJlpCfueV0,3509600,51324,9951,False,False
kuTBea8_-LY,3508169,1509,504,False,False
ZcCp7488puc,3506379,187060,14272,False,False
ttf_EzEkxBk,3505996,5934,5162,False,False
52pwYD_rxmE,3494232,112341,11859,False,False
jxWJLs7_doc,3464680,91836,29714,False,False
0Juc2cL26mg,3462190,1611,349,False,False
Y1n8F4uClUU,3460380,17465,2794,False,False
57nZ7LaVAH0,3457520,227602,17752,False,False
ZJkc_C5-Cd8,3447677,35791,8940,False,False
3BNg4fDJC8A,3445502,106759,3545,False,False
-kTWIm7m4Uw,3440148,337688,49195,False,False
QQ_3S-IQm38,3430385,103188,10594,False,False
7wDUrQAaYsM,3424478,79048,4051,False,False
EJ-4nFz5hjU,3411173,277250,28200,False,False
JNyZ49q4vrU,3388958,162795,15424,False,False
eZSAIm_pzv4,3386859,19445,4139,False,False
NsFna-Z1MjU,3383861,76615,28489,False,False
ZkPSbp3zTfo,3383838,63060,7123,False,False
ulCdoCfw-bY,3373574,176450,12407,False,False
nqP1x8VxrTU,3372271,74302,9547,False,False
PHLY4a5fTjU,3371618,150052,9738,False,False
V0HCZ4YGqbw,3362369,295288,33900,False,False
zUzBfBqbSmc,3350496,140616,12163,False,False
Mhzmc7LRIGo,3343908,99337,8278,False,False
Pymm6cmE9uQ,3337851,31538,3995,False,False
fEskVQgtwaI,3337072,8744,991,False,False
OdpHOc7vqHA,3336924,117732,12125,False,False
JZ2fRE_nkak,3335656,60121,7358,False,False
Hl0GSLcwHVs,3331450,19495,6310,False,False
lgBn6qzMlXw,3326832,79848,21726,False,False
CJRw18MtRPg,3323467,40519,10345,False,False
5TLANg1GC7U,3322855,79652,7999,False,False
8V08Gu1DOgE,3322130,35099,4030,False,False
zZTyHHxJAzw,3321250,66486,4602,False,False
cQ54GDm1eL0,3318782,62895,7730,False,False
UH0nTHb6OdY,3313280,80589,11931,False,False
ckS1F3mJzb0,3311448,49237,1996,False,False
FwENtwtY0EI,3306586,70847,11115,False,False
4h-XOckOwN8,3305225,51291,9900,False,False
A0FZIwabctw,3291206,124998,8131,False,False
EU-eQpCqBXQ,3290220,150621,10751,False,False
P_If9xMyl10,3281144,36898,1888,False,False
anDIlMVgNwk,3280332,14142,898,False,False
qT0mpVcH3ZU,3277837,165039,7011,False,False
v3UrBcJaczQ,3272327,43239,3394,False,False
ydPYNo8o-lI,3266179,108422,4768,False,False
OylDdm-6ZH0,3266039,203349,10389,False,False
5bJ_gb19pKQ,3259936,87201,9892,False,False
vI4LHl4yFuo,3257990,94373,8866,False,False
MvIwx0JThsk,3256799,185999,9857,False,False
_IuEg3xbDA0,3254707,80651,6042,False,False
41PTANtZFW0,3245471,262291,24202,False,False
FchkqXEg0qs,3238183,61841,0,True,False
lqTKup-wpEU,3232536,158716,13487,False,False
Xr2rgT9uEnA,3229540,109945,6774,False,False
SbjnIK6VEjc,3225560,11933,8029,False,False
a_u7g5BlfiY,3224847,97889,29554,False,False
Z0vLiQLpsc8,3222946,81715,33795,False,False
Wzq4qbNRFrw,3205037,84378,7554,False,False
3k6RD9zVvpE,3203154,197222,11330,False,False
IumYMCllMsM,3202879,110088,3623,False,False
PW-WgdZctW0,3187327,238566,8814,False,False
EEzj0HMz5Bc,3185320,204175,8675,False,False
4nqJiBRNQuw,3183826,73056,5593,False,False
YS2y_12IWlA,3181164,52842,4675,False,False
t5Lz14wu1uw,3180207,77590,5718,False,False
FhwktRDG_aQ,3174393,91969,7979,False,False
s3tz_mNg6NQ,3156530,77823,5504,False,False
I-BGTp-I9aU,3154859,53209,9259,False,False
AtCLwYFRp4o,3153075,36305,7676,False,False
5NaAwSpswJE,3149536,47108,7277,False,False
lRkTgVynmbM,3148434,173415,9667,False,False
PzcaR1N0pTI,3141764,57674,9991,False,False
6Rl7fQQRmtg,3140961,115164,17129,False,False
rQEqKZ7CJlk,3136465,50778,6493,False,False
7HGCE6-LMBg,3132527,231420,47382,False,False
xf-dywd3zx0,3132248,490749,34948,False,False
xLkHEZTSeoU,3129042,136032,12857,False,False
ZCEgDAYzyRw,3121631,98611,4198,False,False
OJzpoj_NxqQ,3112787,32579,11543,False,False
zYlW81GZYug,3112225,232742,10851,False,False
XtlLI_pBC3s,3111804,195382,24152,False,False
v8aY6AzObYQ,3108377,85863,5681,False,False
aFMUPcuSsJs,3105328,4275,686,False,False
_NWs7ntMRBA,3105286,180986,9976,False,False
l2P2qbr-_Ps,3103985,65897,5765,False,False
J83sZrz9XTc,3103982,105649,14643,False,False
rvskMHn0sqQ,3102346,189767,21031,False,False
yKVAhDbSito,3100935,203911,47173,False,False
Nk5yOFCsNeE,3096627,143831,104113,False,False
IU-Fo-QEpOI,3095325,40946,2472,False,False
QLFRGj-PPNI,3089155,31203,2631,False,False
mMtjGYdJOps,3087952,90028,3881,False,False
paxgKBUK4wQ,3085206,78801,18457,False,False
5530I_pYjbo,3083469,193377,10440,False,False
8z_cg5CypRc,3074263,96530,7415,False,False
2ktuvx9hrMw,3065887,47974,5101,False,False
ykHeGtN4m94,3064780,76492,5766,False,False
5x-d3pabd5o,3055492,109426,4016,False,False
IXNrHusLXoM,3053922,95363,3483,False,False
8x7UtZKwfHA,3052453,74933,14561,False,False
cytyAgu9-bA,3052072,132775,9571,False,False
muAPJiMho2Y,3044139,97030,10591,False,False
cy9W-ZywVPc,3042679,191479,31447,False,False
Thvm6dADOms,3042366,33947,626,False,False
ZT0CCaKDxjg,3032542,103899,11730,False,False
8mhTWqWlQzU,3031863,121285,6852,False,False
YL9sNrOlK-I,3027415,31069,2060,False,False
bqFjyo7I8fY,3021666,165337,12582,False,False
4ubwGb-vLA0,3020358,66758,7572,False,False
_iGAptGAweo,3019735,90843,6691,False,False
iGXYZwZEZa0,3016262,36090,6927,False,False
0cZLo3AAan4,3014847,42556,0,True,False
EjW7WzozgI0,3010746,74911,8615,False,False
oRSm7DUvykk,3009019,89995,11680,False,False
ih8ex84QoH4,2998498,120361,7024,False,False
Q48VduIflPk,2997335,381809,23925,False,False
ck2ClsAoN8w,2997289,162747,36602,False,False
XGd1dq1BatM,2986867,89221,3327,False,False
NJAtY43vsl8,2985521,37345,2451,False,False
pWqef6cbwzI,2984785,306711,63948,False,False
SONGEiVMygg,2983487,33341,4845,False,False
Da-2h2B4faU,2982517,171636,9777,False,False
MWbQdgjsvJI,2977964,148945,10715,False,False
jE2VvGZktJo,2974188,126093,43019,False,False
SuzlcQc1iks,2960150,56167,11566,False,False
eMobkagZu64,2959424,41673,5791,False,False
0EPY1CKFecs,2958978,66699,10822,False,False
_wrEYqdTf98,2957935,51854,4954,False,False
vug4bROR79I,2957528,13879,3230,False,False
YskVs5VyqHk,2956442,94910,4317,False,False
OXVm3fhYsEo,2955872,115014,14076,False,False
ObIQ0s02UHg,2954882,52519,1948,False,False
D_eZxSYRhco,2953664,30865,6821,False,False
JANApS0P4z8,2952730,117504,7050,False,False
J0epg1oHGbM,2950319,262943,13467,False,False
8sg8lY-leE8,2949050,29493,19853,False,False
4WnizmrnJlk,2940750,27107,3381,False,False
I3ysRfAo49k,2937449,99320,6436,False,False
A8HLnDP6uRM,2935898,28777,3742,False,False
fzmM0AB60QQ,2929814,37999,5196,False,False
tG-IGNvfrg8,2929399,39859,2852,False,False
jhEBBGOD7es,2927970,43664,2948,False,False
ta6sV6WrElE,2925095,140634,15951,False,False
oCXvPWJClJg,2920589,68517,18079,False,False
xvmTr6S00Aw,2915910,234888,31397,False,False
ZB7_1CoKntI,2910915,195530,12583,False,False
E60w-0q8Y0Y,2910609,173772,15847,False,False
ipWfcK1HVdA,2908064,46563,2737,False,False
XvHSlHhh1gk,2901230,59942,8886,False,False
vorkmWa7He8,2900057,81225,19533,False,False
w8vsuOXZBXc,2899302,159586,11535,False,False
3shrder58iU,2898292,48651,4729,False,False
6Y65fxIRs8Q,2894540,36922,4251,False,False
DGdSlnw4D_M,2889410,37587,5710,False,False
0ycLaWymtKk,2883649,36176,2048,False,False
0zZ0Y_UZRBw,2877877,158678,12243,False,False
RHUxyXZBXY8,2866699,74831,5936,False,False
tpa4kp4lK60,2865758,248715,48389,False,False
yO9snUMvRuU,2857068,155666,8375,False,False
qF7SRQFd49E,2849993,37374,9559,False,False
_Lp5iMI8RWc,2846563,158779,13843,False,False
kOnQocd799Y,2844271,60500,8122,False,False
ad_higXixRA,2841864,55049,4420,False,False
lSaGEo3UfBk,2839406,11808,828,False,False
LxoGNkLpgZk,2839135,109630,12067,False,False
sMLso2du91U,2837732,28391,8620,False,False
EJjh19zO1lk,2835009,39657,2971,False,False
Ep6-bNu16_I,2828138,129998,22065,False,False
vRf3azp1pak,2826942,140462,7376,False,False
vbiiik_T3Bo,2824423,65815,6688,False,False
f-xe1qxhcUI,2822715,61500,5610,False,False
CzmIrPvIzxk,2819213,54017,6646,False,False
d380meD0W0M,2819118,153395,20573,False,False
KQRq9FZqNj0,2817973,64035,1868,False,False
ctx4YBEdOxo,2810983,93993,12318,False,False
H9wMNxbQM-4,2798497,33819,6687,False,False
HDx7dI1D1zE,2792376,168973,18940,False,False
0s6-iFoCFNQ,2788162,27260,3970,False,False
DQQN_79QrDY,2787618,25712,2708,False,False
_mHSkHjInS4,2776665,54243,1801,False,False
12m1rG0Tj7U,2771982,22399,9101,False,False
wI6a1t-M_48,2771306,81319,3071,False,False
Hgiu9cqph5Y,2766173,131489,11456,False,False
VsYmwBOYfW8,2765121,35529,2388,False,False
M79o2UejYKo,2763416,101597,10506,False,False
CMA2iF6RuXk,2762839,14362,21507,False,False
08vIy0y1N9I,2757653,86377,5212,False,False
VlZ1SWLBfPE,2756607,139611,7439,False,False
YZ1UN5gvLjQ,2755456,96820,6837,False,False
Wz_YwUpNOcw,2752943,39385,4529,False,False
T1-k7VYwsHg,2741354,93731,11885,False,False
phCIKfJY7SU,2739574,48259,4927,False,False
2v4-L4PkV9U,2736265,116178,8924,False,False
o7Ax6SRTGks,2734361,58264,3625,False,False
T1B1CxmAXLk,2726643,9126,966,False,False
r1x0X5PCYak,2723989,231117,73205,False,False
rQWZK5U233s,2723642,65320,2200,False,False
JpvC3j9Qxus,2723593,39403,58763,False,False
eYJCjVkOImU,2721342,84096,3333,False,False
gEHCXl4J9Qo,2720774,76529,3599,False,False
BPmAxzEJpWA,2714802,39153,2098,False,False
jzIE_oKG9PU,2712798,48424,3319,False,False
nE_TyW-7F4Q,2710968,28990,4204,False,False
Lj6Y6JCu-l4,2705268,120923,4431,False,False
Of9GOMM9HPg,2703619,131994,9120,False,False
HKIIgYFhQlE,2699114,117929,4090,False,False
Gzy_nCkn88U,2695414,79708,10175,False,False
GABCneYEE84,2693629,70629,11200,False,False
39idVpFF7NQ,2688797,19042,2810,False,False
m9sR3Z0vVOc,2688144,62856,8450,False,False
5fZiMNo5-uo,2686026,51635,15299,False,False
f2MZnJlDJ4c,2684509,23689,2662,False,False
qSKOPBVkpJk,2679999,52151,1805,False,False
l7ib9Mmkt4Y,2679373,190208,7995,False,False
-xt_j2aIAkg,2678479,9250,921,False,False
dx9mF1KJr0s,2676610,81908,4103,False,False
jr9QtXwC9vc,2671756,12699,1010,False,False
O92pekaban8,2670485,117768,10920,False,False
4k9bXpi1tU4,2668355,151443,12140,False,False
Bhplg8YCu-M,2666775,30949,14717,False,False
Oapebl0bADA,2664218,119473,5032,False,False
aKPz583WRpQ,2659593,20003,2151,False,False
noUH5aYUBx4,2654222,29306,3972,False,False
o-BODsf2T68,2653797,73404,2432,False,False
hHaUQh6Gx-Q,2653229,48889,1181,False,False
AshvBTw5Z84,2651325,89452,4651,False,False
QVoleJYgdM8,2636357,63128,3570,False,False
54z8jWNM0bE,2635367,41221,1349,False,False
wT_yPn3LfNA,2629917,72506,5318,False,False
eUgrVCDUCtE,2627504,46902,12297,False,False
pKkZjjhPCQM,2626520,69894,11647,False,False
5TbUxGZtwGI,2626381,167615,14310,False,False
um-1fAVU1OQ,2624803,84632,7962,False,False
TIQqb80eg24,2623238,119787,10218,False,False
-7UzyXO-mzk,2620061,59416,8529,False,False
JBDWIGpKnwM,2618541,153570,14646,False,False
RK_B4Ez4_5Q,2618344,45197,3332,False,False
_r0cf42EUBw,2616555,139957,19130,False,False
K45mFsyZxtU,2613507,21307,4256,False,False
cQp_C_Zrc3U,2612315,158766,8528,False,False
au8QGTiPhEw,2611836,90500,15746,False,False
XWrB4qOF_UA,2607302,110287,11474,False,False
dt7fU9H8tz8,2606093,52945,2633,False,False
mXiFHDfvn4A,2604392,92695,4433,False,False
dwvVhnQTfDk,2600608,47673,4045,False,False
ZFwylDNpgFc,2597509,44981,7791,False,False
oI42BohDabU,2594869,78956,3099,False,False
GjJKdQTD1bc,2593188,28193,1086,False,False
ghMEmxP0hgw,2592896,226418,9127,False,False
vU7v5A5P8BM,2592824,28132,35908,False,False
rNCT91V5dQU,2592351,49716,979,False,False
D7plDibrP1U,2591777,12534,15778,False,False
vXBfwgwT1nQ,2588376,83603,3736,False,False
9Szts88zY4o,2580817,74716,14342,False,False
ByeyFfOHgQA,2579421,91743,20462,False,False
yqulWPljawo,2578951,75419,6148,False,False
y_WoOYybCro,2574791,141679,5422,False,False
vW7H-DKivX8,2570365,73139,3948,False,False
K0u_kAWLJOA,2568366,95646,11732,False,False
4cXsgT3ZcL8,2568313,135207,17920,False,False
2kyS6SvSYSE,2564903,96321,24225,False,False
n-1QWWaRUZI,2564760,4639,1208,False,False
cZxOvNxbi7U,2563098,1570,73,False,False
k1xvol1SCx8,2559730,139744,4861,False,False
Fmdb-KmlzD8,2557709,65412,17165,False,False
t6rHHnABoT8,2547146,99674,9384,False,False
sOmVqjuUHAM,2546894,62865,4233,False,False
r15_6z9xryo,2533102,19731,1903,False,False
H8bmr4oR19c,2525751,113631,20689,False,False
pKFd5rAUM2s,2525116,227103,16754,False,False
jwkNAJBwoEA,2524775,105323,7659,False,False
7tYUMo3IgXg,2524578,43735,3239,False,False
IjTBcqpl2kc,2522343,52242,0,True,False
X-zPrXJpiAw,2522036,89496,21143,False,False
LnFsp6iM5dg,2519858,150582,26083,False,False
UE-kaxIiNPQ,2513280,68832,2735,False,False
R9YYmoJjBxI,2512491,25134,1906,False,False
S45Y5WQ4Ucs,2510144,25901,2883,False,False
_0ovuLsnU1A,2507969,40658,9763,False,False
rYzLh2QuraQ,2507336,75983,4118,False,False
QtNvvWsSsoE,2505614,43063,1662,False,False
ceXPzJ0fZNs,2505168,133455,13778,False,False
8BQqX3bUqtY,2504920,100045,3012,False,False
dYXaxeJBj5k,2503011,108077,1347,False,False
YXTzMOmmEfE,2502652,156175,9340,False,False
5ek2W8hUvGw,2500743,86444,6521,False,False
V6wWKNij_1M,2497708,16034,1528,False,False
cYxzLGk2NcY,2495467,170257,24161,False,False
7rOQv_6L9fQ,2494584,35785,3169,False,False
dUztYCMZYls,2490503,17726,3761,False,False
lfIhBu0TZBs,2480934,75674,8340,False,False
LvC8VzCcI88,2480760,135983,7346,False,False
NHZr6P1csiY,2476190,195545,15919,False,False
Pj-D0jc17D0,2469559,41026,2203,False,False
VQhIUzPJi8o,2467424,201742,13761,False,False
IQYLPEuAClo,2464874,127288,3966,False,False
EbSOKsFHwU8,2462285,151390,7128,False,False
VVxQ9HC2aeY,2460216,114540,6169,False,False
DOIw62TXYkg,2457408,2707,209,False,False
HFGzgtMyOZY,2454563,101380,9189,False,False
w2QTDd1sT1E,2454509,120324,10204,False,False
LN-m0Ci8MZ8,2451830,57922,1434,False,False
5JYqTSSH6IA,2449920,49060,1992,False,False
RiGFGXd9Xvs,2444087,96754,23077,False,False
l4zbAjDVrns,2443384,76967,5014,False,False
S8e1yxXiODQ,2435011,68991,7616,False,False
cmoknv58jjE,2433987,65991,9450,False,False
_X8XtZZYkNA,2431398,39960,7917,False,False
